Name with Owner,commit,commit_time,deps,log
pandas-dev/pandas,be8d38527a5b86378918ba0903630b0b2f14c31c,2011-11-09 20:47:31-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-be8d38527a') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,d38b36e1200d3096abd69433eacfe0536dcc0570,2011-11-12 23:00:10-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-d38b36e120') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,3241692e5328ed5384ef582d89751509eb60137a,2011-11-13 03:14:19-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-3241692e53') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,74f5d6d52f47ce86a607769df68bdf9c68b7292a,2011-11-13 17:31:00-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-74f5d6d52f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,b6dd6fc824c85852b9bcbe0b00052a5aca61e77f,2011-11-14 19:39:54-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-b6dd6fc824') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,11fe72fe1873465777fe13b92f2e6ed39a92f52a,2011-11-16 03:30:23-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.5.1.dev-11fe72fe18') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9f25c799e0117f58bf97e3935ac92bfea462a2a7,2011-11-22 13:15:23-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.0.dev-9f25c799e0') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,010a620da89e5babc137b924dd1f632b4f6e6fee,2011-11-25 22:15:54-05:00,[],
pandas-dev/pandas,45dff0c4ba86dbedeeae95bf762134708b0a3699,2011-11-28 19:10:26-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-45dff0c4ba') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,6e84ba1b7823e0d9673692f68ca40e3a5b705fac,2011-12-05 18:00:51-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-6e84ba1b78') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,825ef45a8a9dc32ac81e0dcd28d015682a8c6c2f,2011-12-06 14:46:10-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-825ef45a8a') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9c207349eb4be6be29d6bebf81bf5925af4afb48,2011-12-11 21:39:04-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-9c207349eb') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,1eb1e71e05566d8def65b218848e9e0359c8759a,2011-12-12 10:28:54-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-1eb1e71e05') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,21bad0f6c216a72e8ed3855da12298051a61a375,2011-12-13 14:35:10-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-21bad0f6c2') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,a35bf1a6ecd76ecbdcb56415966fc7832a3821d7,2011-12-13 17:53:14-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.1.dev-a35bf1a6ec') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,d5fbdcc26520d1c92b5dd73bb6e9a9902756ad16,2011-12-13 18:03:56-05:00,[],
pandas-dev/pandas,11d08f793f286107af0636c8cb84e42a95d22cd6,2011-12-14 16:00:26-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-11d08f793f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,2a4d40972d437ef134e0f7c40260ed4b1314ac30,2011-12-15 12:04:47-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-2a4d40972d') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,09553ccc4400946e856771adf1140637f9b6f19a,2011-12-15 15:13:20-05:00,,"Missing parentheses in call to 'print'. Did you mean print(tseries_depends)? (<string>, line 297)
"
pandas-dev/pandas,a57bd48489cc2a6368a9b1841630ca3bfc24742c,2011-12-15 19:27:54-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-a57bd48489') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9023c61e7c6f222fc90d210874be43fe4c2818c4,2011-12-20 23:13:14-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-9023c61e7c') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,8b948da3d227f1b46ee1b23d9e5156d993b402ea,2011-12-24 15:24:10-05:00,[],"/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-8b948da3d2') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9aa56cffa5c1ef13b724f8b5b266f19c6aa3c67f,2011-12-24 23:46:46-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.6.2.dev-9aa56cffa5') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,7476d9da69e4419cab1b180ad98c2818b61761d4,2011-12-25 00:06:36-05:00,,"Missing parentheses in call to 'print'. Did you mean print(nonumpy_msg)? (<string>, line 40)
"
pandas-dev/pandas,05e54662b57ab28ee3e11f78690dd441d9d7457b,2011-12-28 13:20:42-05:00,,"Missing parentheses in call to 'print'. Did you mean print(nonumpy_msg)? (<string>, line 40)
"
pandas-dev/pandas,f74c5201f4954f1eb91bb66e5a6c5254bbfe29f3,2011-12-29 22:16:46-05:00,,"Missing parentheses in call to 'print'. Did you mean print(nonumpy_msg)? (<string>, line 40)
"
pandas-dev/pandas,318f1d5ebab93546afd5a64f170dc1b9de39da2d,2012-01-02 16:11:02-05:00,,"Missing parentheses in call to 'print'. Did you mean print(nonumpy_msg)? (<string>, line 40)
"
pandas-dev/pandas,eb2234231fbd3fb9ecf21c82b2ee1e45c1dbca3a,2012-01-06 00:13:25-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-eb2234231f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,edb2409f94b0f44b94714d4ec754245d2a947b02,2012-01-06 00:13:25-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-edb2409f94') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,418717a662530a6419cedc7177b3c7f12d2a9e96,2012-01-06 17:20:22-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-418717a662') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,8ffcbf8bed46ecbe4794a28e0029d2a10b02625e,2012-01-09 22:19:15-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-8ffcbf8bed') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,6bc2334f03bdc009d541dd2559ceec7c872a7793,2012-01-10 16:28:36-05:00,"['python-dateutil>2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-6bc2334f03') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,cd11381499b47083db733da57ce9bb9f7a6a11bb,2012-01-18 11:05:23-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-cd11381499') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,601c35fe3463660d141729bb0b0c8a0271e7d4ad,2012-01-18 21:14:05-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-601c35fe34') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,06f608182ecd516abcd140531c65e07b30293eb0,2012-01-19 23:33:52-05:00,"['python-dateutil>=2', 'numpy']",
pandas-dev/pandas,91cfcb467232b528320939619caa101e9164f895,2012-01-20 09:42:09-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-91cfcb4672') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9a704bf5f9230214a90f6b0e9aaa4b8e10f3e004,2012-01-20 13:39:04-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-9a704bf5f9') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,ae6e17fcbd2c0ddae7ffb7d63210f55a8daca51f,2012-01-20 16:06:34-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-ae6e17fcbd') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,863f05919f614cfaa1060db441d2a025783b6c41,2012-01-22 18:51:13-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-863f05919f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,098ce7344ea1755e965855c5c44633ff39195a9c,2012-01-23 16:33:09-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-098ce7344e') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,79dfede32fca59b984cf57d37784831edcf54605,2012-01-25 19:48:41-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-79dfede32f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,db96059254f8e8aaab1ef7efa925db6d7a54690e,2012-01-31 18:55:48-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-db96059254') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,6046cc708af2fb416a209fda3774ff16508a4840,2012-02-03 18:28:06-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-6046cc708a') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,719281884cb3233bb40c5ae3af7cb71090e097b3,2012-02-05 21:39:44-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-719281884c') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,bae80c613b0a05b7fbaf88d003b141deecf5dc23,2012-02-07 16:08:00-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-bae80c613b') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,9a7da37d06f205c147828debf49502405e94e142,2012-02-07 16:12:09-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-9a7da37d06') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,77a466427b62719d1c555c37c1288831109f17e5,2012-02-07 16:23:59-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-77a466427b') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,01d951ce6c08b3b649bfbdb050660037b2a8b0d4,2012-02-07 16:32:09-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-01d951ce6c') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,13f5db0ac0ba5a30d64866cdbd02b9985efa6303,2012-02-09 17:22:55-05:00,"['python-dateutil>=2', 'numpy']",
pandas-dev/pandas,49a3d76ffe59d1b0dfa63bc040c806b5d82519ff,2012-02-12 17:15:32-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-49a3d76ffe') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,de78efc3c0976d99bd92f204f91580f59454accd,2012-02-15 21:06:45-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.0.dev-de78efc3c0') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,b1e0233a70a0e40f03a7924bf708cac8008dbebf,2012-02-17 18:20:37-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-b1e0233a70') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,a2ecb0ca4ba7efc853101baca6c048f156c158e7,2012-02-29 12:28:16-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-a2ecb0ca4b') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,bbc041f4d5702a6a5ab75c208cf82281e8132f34,2012-02-29 15:21:38-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.1.dev-bbc041f4d5') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,776d80c2145ce4a4df1cf5c9ad21140b09df671d,2012-02-29 17:04:38-05:00,"['python-dateutil>=2', 'numpy']",
pandas-dev/pandas,de81cc1c124e268c73c082fb3cd8892dbb4d83be,2012-03-03 18:37:35-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-de81cc1c12') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,5ba84b77994c212728722d7d2ef2fa51ea307406,2012-03-04 17:45:44-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-5ba84b7799') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,360cb2baf9b1a7ecc4701df2d8040a044868f051,2012-03-07 17:15:45-05:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-360cb2baf9') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,d34829fd5502bbc7699d9bf0612b5c32b1f424d0,2012-03-14 11:08:14+01:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-d34829fd55') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,be66c2735611a56649ea7289755782a98f03e4bb,2012-03-14 22:49:38-04:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-be66c27356') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,8582ebe1e511784aafdcaade57459f39556a310a,2012-03-15 14:12:01-04:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-8582ebe1e5') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,f53f235bb46a260b0b7964f93dd6c141665a020f,2012-03-16 13:55:50-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-f53f235bb4') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,74d2c9fd391512fed547d723002ce1cfb65c2c39,2012-03-16 15:25:33-04:00,"['python-dateutil>=2', 'numpy']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.2.dev-74d2c9fd39') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,4117b4fde3ffbc74a48b01f3a28f1f76b2db05fd,2012-03-16 15:54:20-04:00,"['python-dateutil>=2', 'numpy>=1.4']",
pandas-dev/pandas,a022d4513fd5f3b14e85c266e4231a70a07f0bf9,2012-03-19 13:43:41-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-a022d4513f') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,bee3b14b0142ea69e2a8e28e08c01c2fb0cedc06,2012-04-01 23:50:13-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-bee3b14b01') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,2e3f7f44d7c09b33a3403a9df7837ad7221a32fd,2012-04-02 15:54:45-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-2e3f7f44d7') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,b50076ec3a9e6c1f326b7ab23b87c50131aa23a7,2012-04-03 01:56:07-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-b50076ec3a') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,5eecdb2dd94719e1fd097ce3fb046697445a3d7f,2012-04-04 00:23:06-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-5eecdb2dd9') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,f7b913929ca447574b916916c84162b632360258,2012-04-12 09:59:40-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-f7b913929c') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,54b91a6bc2cfee02a2b797124005de7f4a60f4fd,2012-04-12 11:00:21-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.7.3.dev-54b91a6bc2') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,15af67a4000ba37b287e80aa6ee4182958f06fc8,2012-04-12 11:37:20-04:00,"['python-dateutil>=2', 'numpy>=1.4']",
pandas-dev/pandas,62de8daeb6e4b3249853ec8b69d55646798f5e2a,2012-04-13 19:29:04-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-62de8daeb6') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,0cc1a3d0bc4617440e3df9e3e55b19cb6fb51a2d,2012-04-21 20:14:01-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-0cc1a3d0bc') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,8ed5fa8d53189d844a2fde30ff1698c0d77cea8f,2012-04-22 10:57:00-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-8ed5fa8d53') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,13d435b3354022366b3264c3cb2cc33edcefd672,2012-04-23 15:43:53-04:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-13d435b335') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
pandas-dev/pandas,4bf61b54a55609c866946fbb696a7d62d21fcfcc,2012-04-23 23:14:05+01:00,"['python-dateutil>=2', 'numpy>=1.4']","/home/hrz/miniconda3/lib/python3.8/site-packages/setuptools/dist.py:477: UserWarning: The version specified ('0.8.0.dev-4bf61b54a5') is an invalid version, this may not work as expected with newer versions of setuptools, pip, and PyPI. Please see PEP 440 for more details.
  warnings.warn(
"
